athlete_id,day,training_age_years,is_rest_day,session_type,duration_min,intensity,rpe,speed_kmh,avg_hr,daily_load,ctl,atl,tsb,acwr,injured
49,229,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,134.04,134.83,-0.78,0.881,0
49,230,2.47,False,easy_run,73.8,4,5.0,10.3,153.0,133.3,134.03,134.62,-0.59,0.906,0
49,231,2.47,False,easy_run,54.5,7,8.0,11.6,133.0,204.0,135.67,143.86,-8.19,0.981,0
49,232,2.47,False,race,38.0,8,8.0,11.4,141.0,135.2,135.66,142.71,-7.05,0.846,0
49,233,2.47,False,long_run,56.7,2,,,,41.7,133.45,129.26,4.19,0.775,0
49,234,2.47,False,intervals,44.8,9,8.0,8.5,163.0,168.0,134.26,134.41,-0.15,0.806,0
49,235,2.47,False,race,53.1,5,4.0,11.2,155.0,82.9,133.05,127.55,5.5,0.771,0
49,236,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,129.92,110.57,19.35,0.821,0
49,237,2.47,False,long_run,73.6,9,8.0,10.2,148.0,280.5,133.47,133.19,0.27,0.94,0
49,238,2.47,False,intervals,93.3,5,6.0,10.8,168.0,233.4,135.82,146.53,-10.71,0.949,0
49,239,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,132.62,127.02,5.6,0.829,0
49,240,2.47,False,recovery,94.7,4,4.0,9.9,141.0,132.9,132.63,127.8,4.83,0.918,0
49,241,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,129.51,110.79,18.72,0.776,0
49,242,2.47,False,easy_run,65.0,5,6.0,11.6,146.0,139.9,129.75,114.67,15.09,0.84,0
49,243,2.47,False,easy_run,55.3,9,10.0,8.9,157.0,271.9,133.1,135.6,-2.5,1.101,0
49,244,2.47,False,easy_run,62.4,4,3.0,9.7,174.0,81.2,131.88,128.36,3.52,0.923,0
49,245,2.47,False,recovery,58.2,4,5.0,12.3,141.0,116.2,131.51,126.74,4.76,0.787,0
49,246,2.47,False,race,73.7,8,8.0,9.7,231.0,258.5,134.49,144.28,-9.78,1.025,0
49,247,2.47,False,race,58.4,6,7.0,10.8,172.0,185.1,135.68,149.71,-14.03,1.053,0
49,248,2.47,False,recovery,78.6,9,9.0,11.8,153.0,318.5,139.99,172.18,-32.19,1.299,0
49,249,2.47,False,easy_run,52.4,6,5.0,8.4,141.0,94.9,138.92,161.89,-22.96,1.35,0
49,250,2.47,False,tempo,74.8,5,6.0,10.4,129.0,194.6,140.23,166.24,-26.01,1.25,0
49,251,2.47,False,intervals,62.7,4,5.0,7.7,164.0,130.7,140.01,161.51,-21.5,1.294,0
49,252,2.47,False,long_run,52.3,4,5.0,8.0,127.0,127.7,139.72,157.01,-17.29,1.305,0
49,253,2.47,False,long_run,46.7,6,6.0,11.2,117.0,119.1,139.23,151.96,-12.73,1.213,0
49,254,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,135.96,131.73,4.23,1.055,0
49,255,2.47,False,intervals,88.5,9,9.0,12.5,111.0,384.8,141.81,165.43,-23.61,1.057,0
49,256,2.47,False,tempo,58.4,5,4.0,13.0,177.0,85.2,140.48,154.75,-14.26,1.063,0
49,257,2.47,False,long_run,55.3,8,9.0,6.2,139.0,238.2,142.78,165.85,-23.07,1.044,0
49,258,2.47,False,long_run,70.9,4,3.0,10.4,159.0,97.8,141.72,156.79,-15.07,1.021,0
49,259,2.47,False,long_run,71.8,8,7.0,13.0,133.0,214.1,143.43,164.42,-20.99,1.103,0
49,260,2.47,False,tempo,58.4,7,8.0,7.9,167.0,225.4,145.35,172.54,-27.18,1.18,0
49,261,2.47,False,intervals,64.8,4,5.0,7.2,139.0,130.1,144.99,166.89,-21.89,1.276,0
49,262,2.47,False,race,50.9,3,3.0,13.0,164.0,72.3,143.28,154.3,-11.01,1.009,0
49,263,2.47,False,easy_run,55.1,6,5.0,9.9,132.0,116.2,142.65,149.22,-6.58,1.03,0
49,264,2.47,False,easy_run,67.0,3,4.0,12.8,138.0,97.1,141.58,142.29,-0.71,0.877,0
49,265,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,138.24,123.35,14.9,0.841,0
49,266,2.47,False,tempo,82.1,8,7.0,9.9,179.0,279.1,141.56,144.07,-2.52,0.895,0
49,267,2.47,False,race,62.4,7,6.0,10.3,176.0,132.1,141.33,142.47,-1.14,0.779,0
49,268,2.47,False,race,71.0,4,4.0,7.7,165.0,101.9,140.41,137.07,3.34,0.758,0
49,269,2.47,False,race,58.2,4,4.0,11.4,132.0,84.5,139.09,130.07,9.02,0.755,0
49,270,2.47,False,intervals,31.5,7,7.0,9.9,152.0,97.5,138.11,125.74,12.38,0.745,0
49,271,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,134.86,109.0,25.86,0.698,0
49,272,2.47,False,recovery,38.9,7,,,,136.4,134.9,112.64,22.25,0.824,0
49,273,2.47,False,long_run,35.2,5,5.0,14.4,132.0,68.7,133.34,106.79,26.55,0.623,0
49,274,2.47,False,recovery,57.1,6,7.0,10.0,147.0,174.5,134.31,115.8,18.51,0.679,0
49,275,2.47,False,tempo,27.6,4,5.0,12.1,160.0,52.6,132.39,107.39,25.0,0.651,0
49,276,2.47,False,intervals,51.2,5,6.0,11.9,141.0,144.7,132.68,112.36,20.31,0.749,0
49,277,2.47,False,recovery,85.8,6,6.0,10.1,148.0,213.9,134.59,125.87,8.71,0.85,0
49,278,2.47,False,intervals,85.5,5,6.0,13.8,157.0,224.2,136.69,138.96,-2.26,1.083,0
49,279,2.47,False,easy_run,70.1,6,5.0,6.9,119.0,167.9,137.43,142.82,-5.39,1.106,0
49,280,2.47,False,race,52.5,6,5.0,6.3,149.0,99.3,136.53,137.02,-0.49,1.147,0
49,281,2.47,False,intervals,74.0,4,5.0,10.4,165.0,170.0,137.32,141.41,-4.09,1.127,0
49,282,2.47,False,easy_run,79.8,6,6.0,4.5,186.0,171.8,138.13,145.46,-7.33,1.198,0
49,283,2.47,False,race,41.2,5,5.0,14.4,140.0,73.8,136.62,135.91,0.7,1.222,0
49,284,2.47,False,intervals,68.4,5,4.0,9.6,172.0,96.5,135.67,130.66,5.01,1.091,0
49,285,2.47,False,long_run,87.6,6,6.0,10.5,,247.5,138.3,146.21,-7.91,1.113,0
49,286,2.47,False,easy_run,62.7,7,6.0,10.0,128.0,153.9,138.67,147.24,-8.57,1.081,0
49,287,2.47,False,tempo,54.7,8,7.0,7.1,169.0,188.7,139.85,152.76,-12.91,1.185,0
49,288,2.47,False,race,64.8,6,5.0,12.8,128.0,146.5,140.0,151.92,-11.92,1.185,0
49,289,2.47,False,long_run,55.1,5,6.0,10.4,142.0,119.0,139.51,147.54,-8.03,1.13,0
49,290,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,136.23,127.9,8.33,1.07,0
49,291,2.47,False,recovery,51.7,6,5.0,12.5,130.0,105.5,135.5,124.91,10.59,1.084,0
49,292,2.47,False,recovery,72.7,7,7.0,8.3,233.0,204.0,137.12,135.45,1.67,1.004,0
49,293,2.47,False,easy_run,57.5,6,7.0,16.6,145.0,176.5,138.04,140.92,-2.87,0.982,0
49,294,2.47,False,long_run,44.0,6,5.0,10.5,136.0,92.3,136.97,134.44,2.53,0.926,0
49,295,2.47,False,easy_run,69.5,7,7.0,7.9,126.0,217.7,138.87,145.52,-6.66,0.981,0
49,296,2.47,False,long_run,42.1,4,3.0,13.7,153.0,59.5,137.0,134.08,2.92,0.928,0
49,297,2.47,False,intervals,70.4,6,5.0,9.4,149.0,168.8,137.75,138.7,-0.96,1.086,0
49,298,2.47,False,race,58.1,5,4.0,10.3,138.0,81.1,136.42,131.04,5.38,1.065,0
49,299,2.47,False,intervals,38.1,6,6.0,8.3,147.0,84.3,135.19,124.82,10.37,0.917,0
49,300,2.47,False,race,65.9,7,6.0,9.3,157.0,174.5,136.11,131.43,4.68,0.906,0
49,301,2.47,False,easy_run,96.6,9,8.0,8.8,175.0,359.3,141.37,161.77,-20.4,1.099,0
49,302,2.47,False,tempo,62.8,5,4.0,10.0,132.0,98.5,140.36,153.35,-12.99,1.003,0
49,303,2.47,False,tempo,56.5,4,5.0,5.8,156.0,116.7,139.8,148.47,-8.67,1.043,0
49,304,2.47,False,recovery,69.0,8,7.0,10.3,128.0,237.6,142.1,160.34,-18.24,1.085,0
49,305,2.47,False,long_run,64.1,4,5.0,10.3,151.0,118.3,141.54,154.74,-13.19,1.145,0
49,306,2.47,False,easy_run,53.3,6,5.0,8.7,123.0,115.0,140.92,149.45,-8.53,1.206,0
49,307,2.47,False,race,52.4,5,5.0,8.7,179.0,100.0,139.96,142.87,-2.92,1.152,0
49,308,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,136.66,123.85,12.81,0.811,0
49,309,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,133.45,107.37,26.08,0.742,0
49,310,2.47,False,easy_run,74.7,5,4.0,13.4,142.0,130.0,133.37,110.38,22.99,0.765,0
49,311,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,130.23,95.69,34.54,0.516,0
49,312,2.47,False,long_run,80.3,5,5.0,11.4,165.0,160.6,130.94,104.33,26.62,0.553,0
49,313,2.47,False,easy_run,56.3,5,4.0,7.2,137.0,94.6,130.09,103.04,27.05,0.554,0
49,314,2.47,False,long_run,63.5,5,5.0,9.6,155.0,146.1,130.47,108.76,21.7,0.608,0
49,315,2.47,False,easy_run,67.4,6,7.0,11.7,164.0,173.8,131.49,117.42,14.06,0.81,0
49,316,2.47,False,race,47.8,9,8.0,12.2,165.0,187.9,132.81,126.8,6.01,1.014,0
49,317,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,129.69,109.92,19.77,0.897,0
49,318,2.47,False,easy_run,77.5,6,5.0,9.4,154.0,161.5,130.44,116.79,13.65,1.037,0
49,319,2.47,False,recovery,49.9,5,5.0,8.2,134.0,122.4,130.25,117.54,12.71,0.99,0
49,320,2.47,False,recovery,20.8,5,5.0,12.4,126.0,44.4,128.23,107.8,20.43,0.977,0
49,321,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,125.21,93.45,31.76,0.851,0
49,322,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,122.26,81.01,41.25,0.655,0
49,323,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,119.39,70.23,49.16,0.447,0
49,324,2.47,False,easy_run,73.5,10,9.0,10.3,159.0,309.4,123.86,102.06,21.8,0.801,0
49,325,2.47,False,tempo,55.1,5,6.0,8.7,134.0,147.2,124.41,108.08,16.33,0.788,0
49,326,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,121.48,93.69,27.79,0.65,0
49,327,2.47,False,long_run,68.7,4,5.0,9.6,153.0,144.1,122.01,100.4,21.61,0.765,0
49,328,2.47,False,long_run,42.0,2,3.0,12.4,150.0,47.7,120.27,93.39,26.88,0.86,0
49,329,2.47,False,recovery,68.5,5,4.0,9.3,163.0,115.1,120.14,96.28,23.86,1.102,0
49,330,2.47,False,intervals,69.1,4,5.0,11.0,142.0,162.1,121.13,105.04,16.09,1.306,0
49,331,2.47,False,race,84.1,6,6.0,10.6,147.0,229.2,123.67,121.58,2.1,1.148,0
49,332,2.47,False,tempo,64.3,6,5.0,7.0,142.0,123.3,123.67,121.8,1.86,1.16,0
49,333,2.47,False,recovery,54.1,4,5.0,9.2,255.0,127.7,123.76,122.58,1.18,1.336,0
49,334,2.47,False,easy_run,64.5,6,7.0,10.4,141.0,194.3,125.42,132.13,-6.71,1.368,0
49,335,2.47,False,intervals,64.7,4,5.0,8.8,183.0,113.4,125.14,129.64,-4.5,1.452,0
49,336,2.47,False,easy_run,46.0,6,5.0,10.9,161.0,98.4,124.51,125.48,-0.97,1.383,0
49,337,2.47,False,easy_run,90.0,5,5.0,12.4,140.0,195.3,126.17,134.78,-8.61,1.34,0
49,338,2.47,False,easy_run,39.1,6,6.0,10.1,162.0,93.2,125.4,129.24,-3.84,1.185,0
49,339,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,122.45,112.03,10.41,1.031,0
49,340,2.47,False,long_run,70.2,5,5.0,10.5,108.0,150.0,123.09,117.08,6.01,1.062,0
49,341,2.47,False,tempo,44.2,4,5.0,7.2,146.0,103.5,122.63,115.28,7.35,0.945,0
49,342,2.47,False,recovery,75.5,6,5.0,8.4,164.0,163.1,123.59,121.65,1.93,1.002,0
49,343,2.47,False,race,82.5,7,8.0,13.1,129.0,311.8,128.02,146.97,-18.95,1.216,0
49,344,2.47,False,recovery,56.9,10,10.0,9.8,134.0,453.8,135.68,187.81,-52.13,1.413,0
49,345,2.47,False,intervals,74.3,7,8.0,11.3,164.0,419.9,142.37,218.7,-76.34,1.59,0
49,346,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,139.02,189.59,-50.57,1.656,0
49,347,2.47,False,race,32.6,9,10.0,7.6,134.0,214.7,140.8,192.93,-52.13,1.683,0
49,348,2.47,False,long_run,71.7,8,9.0,9.5,188.0,441.7,147.88,226.05,-78.17,1.84,0
49,349,2.47,False,tempo,86.3,9,10.0,12.0,151.0,639.3,159.44,281.07,-121.63,1.986,0
49,350,2.47,False,recovery,54.6,10,10.0,9.9,137.0,345.1,163.81,289.59,-125.78,1.882,0
49,351,2.47,False,race,55.9,8,8.0,11.3,134.0,206.5,164.82,278.54,-113.72,1.634,0
49,352,2.47,False,easy_run,61.6,4,3.0,10.3,122.0,64.3,162.45,250.02,-87.57,1.441,0
49,353,2.47,False,easy_run,56.1,3,4.0,5.8,132.0,81.3,160.54,227.56,-67.02,1.522,0
49,354,2.47,False,race,59.0,9,9.0,8.6,154.0,253.0,162.72,230.95,-68.23,1.479,0
49,355,2.47,False,race,87.9,5,6.0,9.4,,210.9,163.85,228.28,-64.43,1.296,0
49,356,2.47,False,easy_run,56.9,4,5.0,9.6,165.0,119.7,162.81,213.83,-51.01,0.91,0
49,357,2.47,False,long_run,42.8,5,6.0,7.4,,100.2,161.34,198.7,-37.36,0.738,0
49,358,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,157.54,172.25,-14.7,0.608,0
49,359,2.47,False,race,66.3,5,5.0,11.1,135.0,115.0,156.54,164.63,-8.09,0.659,0
49,360,2.47,False,long_run,71.6,7,7.0,59.77577067399842,150.0,183.5,157.18,167.14,-9.96,0.728,0
49,361,2.47,False,tempo,42.3,5,6.0,14.2,138.0,119.7,156.29,160.82,-4.53,0.63,0
49,362,2.47,True,rest,0.0,0,0.0,0.0,0.0,0.0,152.62,139.42,13.2,0.491,0
49,363,2.47,False,race,83.7,4,4.0,12.9,147.0,117.0,151.78,136.43,15.35,0.489,0
49,364,2.47,False,race,50.2,4,5.0,13.9,143.0,89.6,150.32,130.2,20.12,0.481,0
50,0,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,234.38,208.08,26.31,1.0,0
50,1,5.3,False,tempo,61.5,4,4.0,11.4,137.0,177.8,233.05,204.04,29.01,1.0,0
50,2,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,227.57,176.88,50.69,1.0,0
50,3,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,222.21,153.33,68.88,1.0,0
50,4,5.3,False,race,56.1,4,4.0,12.3,123.0,133.4,220.12,150.68,69.44,1.0,0
50,5,5.3,False,intervals,55.0,4,5.0,10.0,140.0,175.0,219.06,153.92,65.14,1.0,0
50,6,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,213.91,133.43,80.48,1.0,0
50,7,5.3,False,tempo,65.5,6,5.0,9.0,139.0,223.6,214.14,145.43,68.7,1.143,0
50,8,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,209.1,126.07,83.02,0.964,0
50,9,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,204.18,109.29,94.89,1.071,0
50,10,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,199.37,94.74,104.63,1.178,0
50,11,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,194.68,82.13,112.55,0.963,0
50,12,5.3,False,easy_run,73.9,7,6.0,6.9,187.0,297.0,197.09,110.73,86.36,0.96,0
50,13,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,192.45,95.99,96.46,1.034,0
50,14,5.3,False,intervals,63.1,6,5.0,11.4,134.0,395.0,197.22,135.79,61.43,1.058,0
50,15,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,192.58,117.71,74.86,1.128,0
50,16,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,188.05,102.04,86.0,1.199,0
50,17,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,183.62,88.46,95.16,1.269,0
50,18,5.3,False,race,76.0,7,7.0,8.6,125.0,666.9,194.99,165.46,29.53,1.783,0
50,19,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,190.41,143.44,46.97,1.467,0
50,20,5.3,False,tempo,43.4,6,5.0,7.8,164.0,157.0,189.62,145.24,44.38,1.643,0
50,21,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,185.16,125.9,59.25,1.163,0
50,22,5.3,False,tempo,69.9,5,5.0,8.0,138.0,252.0,186.73,142.69,44.04,1.427,0
50,23,5.3,False,long_run,54.7,6,7.0,10.5,157.0,256.9,188.38,157.9,30.48,1.671,0
50,24,5.3,False,intervals,72.4,9,8.0,8.3,164.0,418.9,193.81,192.65,1.16,1.984,0
50,25,5.3,False,intervals,80.8,5,5.0,14.8,147.0,233.4,194.74,198.08,-3.34,1.446,0
50,26,5.3,False,tempo,53.0,6,7.0,7.5,114.0,255.1,196.16,205.67,-9.51,1.666,0
50,27,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,191.54,178.29,13.25,1.556,0
50,28,5.3,False,easy_run,45.2,4,3.0,10.6,155.0,76.6,188.84,164.76,24.08,1.606,0
50,29,5.3,False,race,68.1,3,4.0,10.4,154.0,171.5,188.43,165.65,22.78,1.522,0
50,30,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,184.0,143.6,40.4,1.245,0
50,31,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,179.67,124.48,55.19,0.794,0
50,32,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,175.44,107.91,67.53,0.562,0
50,33,5.3,False,easy_run,48.3,3,3.0,9.4,147.0,86.5,173.35,105.06,68.29,0.383,0
50,34,5.3,False,tempo,52.1,3,3.0,10.3,163.0,106.3,171.77,105.22,66.55,0.49,0
50,35,5.3,False,intervals,65.4,4,4.0,10.7,146.0,163.1,171.57,112.93,58.64,0.596,0
50,36,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,167.53,97.89,69.64,0.403,0
50,37,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,163.59,84.86,78.73,0.403,0
50,38,5.3,False,long_run,63.5,6,7.0,10.1,148.0,305.5,166.93,114.23,52.69,0.689,0
50,39,5.3,False,intervals,50.2,7,6.0,8.9,138.0,225.1,168.3,128.99,39.3,0.872,0
50,40,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,164.34,111.82,52.51,0.849,0
50,41,5.3,False,race,66.2,7,7.0,7.3,131.0,283.0,167.13,134.6,32.52,0.964,0
50,42,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,163.2,116.69,46.51,0.89,0
50,43,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,159.36,101.15,58.2,0.89,0
50,44,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,155.61,87.69,67.92,0.89,0
50,45,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,151.94,76.01,75.93,0.556,0
50,46,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,148.37,65.89,82.48,0.378,0
50,47,5.3,False,recovery,42.0,6,6.0,12.3,165.0,147.9,148.36,76.81,71.55,0.549,0
50,48,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,144.87,66.58,78.28,0.198,0
50,49,5.3,False,recovery,50.8,6,7.0,12.4,151.0,271.6,147.85,93.88,53.97,0.516,0
50,50,5.3,False,intervals,64.2,7,7.0,11.2,152.0,339.5,152.36,126.57,25.79,0.909,0
50,51,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,148.77,109.72,39.05,0.984,0
50,52,5.3,False,long_run,48.6,9,8.0,6.7,155.0,258.7,151.36,129.55,21.81,1.392,0
50,53,5.3,False,long_run,59.6,8,9.0,7.7,143.0,385.1,156.86,163.58,-6.72,1.825,0
50,54,5.3,False,long_run,62.3,10,9.0,11.4,164.0,417.8,163.0,197.42,-34.42,2.066,0
50,55,5.3,False,intervals,75.6,6,5.0,9.9,148.0,236.5,164.73,202.62,-37.89,2.198,0
50,56,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,160.85,175.65,-14.79,1.928,0
50,57,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,157.07,152.26,4.8,1.609,0
50,58,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,153.37,132.0,21.38,1.609,0
50,59,5.3,False,intervals,43.1,7,7.0,7.6,167.0,215.4,154.83,143.09,11.74,1.458,0
50,60,5.3,False,intervals,73.1,4,4.0,12.0,149.0,164.7,155.06,145.97,9.1,1.147,0
50,61,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,151.41,126.54,24.88,0.701,0
50,62,5.3,False,long_run,88.7,4,4.0,6.3,135.0,191.6,152.36,135.2,17.16,0.634,0
50,63,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,148.78,117.2,31.58,0.664,0
50,64,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,145.27,101.6,43.68,0.664,0
50,65,5.3,False,tempo,53.9,8,7.0,12.6,151.0,232.1,147.32,118.97,28.35,0.875,0
50,66,5.3,False,tempo,35.7,6,5.0,8.2,139.0,99.5,146.19,116.38,29.82,0.793,0
50,67,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,142.75,100.88,41.87,0.645,0
50,68,5.3,False,long_run,52.7,5,6.0,9.6,164.0,189.1,143.84,112.63,31.21,0.83,0
50,69,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,140.46,97.64,42.82,0.661,0
50,70,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,137.15,84.64,52.52,0.661,0
50,71,5.3,False,intervals,68.3,7,6.0,11.3,149.0,259.5,140.03,107.92,32.11,0.915,0
50,72,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,136.74,93.55,43.19,0.643,0
50,73,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,133.52,81.1,52.42,0.526,0
50,74,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,130.38,70.3,60.08,0.526,0
50,75,5.3,False,intervals,47.9,3,4.0,11.8,164.0,184.0,131.64,85.44,46.2,0.515,0
50,76,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,128.54,74.06,54.48,0.515,0
50,77,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,125.52,64.2,61.32,0.559,0
50,78,5.3,False,race,49.8,10,10.0,7.9,159.0,603.3,136.76,135.97,0.79,0.916,0
50,79,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,133.54,117.87,15.67,0.916,0
50,80,5.3,False,recovery,42.1,9,10.0,10.7,177.0,541.1,143.13,174.2,-31.07,1.428,0
50,81,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,139.76,151.01,-11.25,1.593,0
50,82,5.3,False,intervals,41.3,10,10.0,9.6,146.0,548.9,149.39,203.99,-54.6,1.954,0
50,83,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,145.88,176.83,-30.96,2.098,0
50,84,5.3,False,race,60.2,5,6.0,8.6,164.0,423.2,152.4,209.63,-57.23,2.318,0
50,85,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,148.82,181.73,-32.91,1.657,0
50,86,5.3,False,race,72.8,3,2.0,11.5,150.0,87.7,147.38,169.21,-21.83,1.712,0
50,87,5.3,False,recovery,68.2,2,2.0,11.7,165.0,82.9,145.86,157.72,-11.86,1.267,0
50,88,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,142.43,136.72,5.71,1.328,0
50,89,5.3,False,race,83.2,5,4.0,10.5,124.0,186.0,143.45,143.28,0.17,0.86,0
50,90,5.3,False,easy_run,74.5,3,2.0,8.9,181.0,90.9,142.22,136.3,5.91,0.987,0
50,91,5.3,False,long_run,65.8,6,5.0,9.7,128.0,193.2,143.42,143.88,-0.46,0.689,0
50,92,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,140.04,124.72,15.32,0.689,0
50,93,5.3,False,recovery,56.6,6,7.0,10.8,,248.2,142.59,141.16,1.43,0.857,0
50,94,5.3,False,tempo,50.6,7,6.0,50.46204451239768,,217.0,144.34,151.25,-6.92,0.97,0
50,95,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,140.94,131.12,9.82,0.97,0
50,96,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,137.62,113.66,23.96,0.818,0
50,97,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,134.39,98.53,35.85,0.718,0
50,98,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,131.22,85.42,45.81,0.508,0
50,99,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,128.14,74.04,54.09,0.546,0
50,100,5.3,False,race,71.1,5,4.0,8.3,167.0,192.4,129.65,89.8,39.85,0.455,0
50,101,5.3,False,recovery,59.4,4,4.0,12.5,157.0,161.6,130.4,99.35,31.05,0.377,0
50,102,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,127.33,86.13,41.21,0.377,0
50,103,5.3,False,easy_run,72.0,7,8.0,9.9,,398.8,133.72,127.75,5.97,0.757,0
50,104,5.3,False,race,81.8,4,4.0,10.0,134.0,241.5,136.25,142.88,-6.63,0.943,0
50,105,5.3,False,race,57.1,6,5.0,6.9,156.0,171.4,137.08,146.68,-9.6,1.063,0
50,106,5.3,False,long_run,59.7,6,5.0,10.1,141.0,187.7,138.27,152.14,-13.87,1.363,0
50,107,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,135.02,131.89,3.13,1.169,0
50,108,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,131.84,114.33,17.51,1.165,0
50,109,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,128.74,99.11,29.63,1.165,0
50,110,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,125.71,85.92,39.79,0.833,0
50,111,5.3,False,easy_run,48.5,10,9.0,10.4,164.0,332.1,130.57,118.69,11.88,0.86,0
50,112,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,127.49,102.89,24.61,0.745,0
50,113,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,124.49,89.19,35.3,0.476,0
50,114,5.3,False,long_run,40.8,5,4.0,11.4,158.0,97.7,123.86,90.32,33.55,0.614,0
50,115,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,120.95,78.29,42.65,0.632,0
50,116,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,118.1,67.87,50.23,0.632,0
50,117,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,115.32,58.84,56.49,0.679,0
50,118,5.3,False,tempo,83.7,3,3.0,7.3,115.0,148.9,116.11,70.82,45.29,0.381,0
50,119,5.3,False,race,64.0,3,4.0,6.3,155.0,143.6,116.76,80.51,36.25,0.614,0
50,120,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,114.01,69.8,44.22,0.614,0
50,121,5.3,True,rest,0.0,0,0.0,0.0,0.0,0.0,111.33,60.51,50.83,0.51,0
50,122,5.3,False,long_run,62.2,3,3.0,12.6,175.0,109.9,111.3,67.08,44.22,0.737,0
